created_at,favorite_count,full_text,category,ed_risk
Sun Aug 06 11:03:10 +0000 2023,0,notif disuruh gerak pas cek memang kalori terbakar cuma segini detect kalori tidur sih kan tidur bakar kalori alesan [URL],D,1
Sun Aug 08 13:58:55 +0000 2021,32300,jangan lupa rutin puasa man teman jam asupan kalori lt kal dimakan pas buka rutinin x seminggu badan segeran imun dikuatkan selsel rusak dihancurkan otak jadi lebih tajam hati lebih tenang long story short hidup jadi lebih seimbang ‍️‍️,None,0
Sun Aug 14 02:14:01 +0000 2022,0,marinagamba dorg nih kebanyakan bebudak buat cico iftp terlalu restrictive sgt tukar g light diet,D,1
Sun Aug 16 14:51:20 +0000 2020,0,mangkuk bunga kobis vs mangkuk nasi jangan takut makan karbo ye kena pandai pilih karbo jadikan fuel petrol padan contoh bunga kubis vs nasi putih both karbo good [URL],None,0
Sun Aug 20 01:25:02 +0000 2023,0,rumus hitung kalori diet ala harvard medical school [URL],None,0
Sun Aug 20 06:16:04 +0000 2023,0,namjoon aakk dr kmrn sedih berat badan nambah padahal makan sebanyak stiap makan selalu cek kalori ggl dlu jshsjs namjoon makasih️ [URL],D,1
Sun Aug 20 14:39:38 +0000 2023,2,cape diet lamalama kalau masalah kaya makin cape gitu rasanya effort banget buat hitung kalori disaat mood,D,1
Sun Aug 20 17:10:10 +0000 2023,0,mau coba diet keto [URL],D,1
Sun Aug 27 00:12:20 +0000 2023,104,diethingy makan besar beneran besar padetin protein sayurnya defisit kalori jangan berlebihan minus tdee cukup jangan takut ngemil pilih lebih rendah kalori tinggi volume sayur buah jangan stok cemilan menggoda rumah,None,0
Sun Aug 27 02:43:34 +0000 2023,0,dikira stuck terlalu disiplin mikir mau diet break dulu eh taunya masi turun september digas deh [URL],D,1
Sun Dec 01 01:49:49 +0000 2019,0,banyak banget thread diet mana terakhir diet bulan lalu no carbs makan nasi samsek mingguan trus perut sakit kaya mau mati dicek ternyata maag parah kurus enggak tersiksa iya,D,1
Sun Dec 01 02:50:00 +0000 2024,3,sekali menggendut rasanya susah sekali mempertahankan berat badan ideal baru kurus sebentar diet ketat ngemil sedikit tibatiba gendut [URL],D,1
Sun Dec 01 10:31:13 +0000 2019,0,mendapatkan protes semua orang lampung perihal berat badan sekarang katanya terlalu kurus pdhl bukan ngoyo diet makan sayursayuran lauk masihbdi goreng nasi merah olahraga sesekali mandi nge plank doang sangat enjoy menjalaninya,O,1
Sun Dec 03 01:20:30 +0000 2023,100,rekomendasi who konsumsi gula tambahan free gula max kebutuhan kalori harian gram sendok teh½ sendok makan perhari asumsi kebutuhan kalori rerata kkalhari [URL] mau hitung sendiri [URL],None,0
Sun Dec 03 06:10:00 +0000 2023,2,jangan ngeremehin diri sendiri ah mah langsing mau diet apapun gagal hidup sehat dimulai ngubah mindset jadi lebih positif kalau coba lebih disiplin berhasil deh kalau orang kok,None,0
Sun Dec 08 05:23:54 +0000 2024,0,serem nyatet kalori harian makan dikit kaget anjir tibake kalori e sak mene,D,1
Sun Dec 08 11:18:49 +0000 2024,0,sumpah mulai besok banget diet ketat,D,1
Sun Dec 08 17:08:07 +0000 2024,0,napsu makan banget si please takut gendut,D,1
Sun Dec 09 14:41:32 +0000 2018,0,firdamerdeka ayssaputra idmci makan clean food ocd olahraga rutin tracking jumlah kalori,None,0
Sun Dec 10 03:23:10 +0000 2023,3,sebelumnya sender tuh disiplin banget sama diet sender sender dietnya menyiksa bangun tidur olahraga sarapan ngemil lunch ngemil dinner akhirakhir sender berantakan banget makan nya males olahraga sarapan proper tuh malah dipake ngemil cont,D,1
Sun Dec 12 15:24:46 +0000 2021,3,diet hi guys mau share sini byk suka takut makan akupun gt dulu awal diet smp rasanya olahraga sia kl abis makan tinggi kalori balikin niat mau sehat bukan nyiksa diri diet jangka panjang berhasil kl cont,None,0
Sun Dec 15 05:25:52 +0000 2024,0,blm bikin meal plan,None,0
Sun Dec 15 11:19:36 +0000 2024,0,fakkk lapar kalori harian ️,D,1
Sun Dec 17 12:46:18 +0000 2023,8,diet huaaaa baru sadar pipi lebih tembem pdhl kmaren kmaren tirus gr gr blnan makan manis mlu soalnya craving makanan manis high carbs minuman manis gtau sekarang susah kontrol diri sndiri pdhl dlu doain sender disiplin kaya dlu,B,1
Sun Dec 17 16:55:34 +0000 2023,0,kayak omonganku tembelek sekali bilangnya iya diet perut dah jemblung ujungnya kok luwe yaa malem tahu tek kalau gitu mie nyemek nasi bakar selesai maem guilty banget taik sekali omongan soal diet,D,1
Sun Dec 22 12:26:42 +0000 2024,1,akhir binge eating surplus minum kalori and blablahbla naik kilogram tadinya sekarang cuma seminggu an,B,1
Sun Dec 24 09:17:19 +0000 2023,0,fase bukan takut gendut ato takut berat badan naik mau makan goreng ato kalori nya tinggi sekarang takut efek depan nya bikin badan gaenak,None,0
Sun Dec 24 15:31:41 +0000 2023,2145,ryusae au sae orang penuh percaya diri fisiknya mungkin terlihat cuek sangat menjaga badannya semua diet dijalankan disiplin olahraga pernah skip berat badan dijaga cw stretch marks stretchmarks body image [URL],None,0
Sun Dec 29 03:07:18 +0000 2024,0,yuk cepet sembuh yuk sedih lihat diet keras kurus banget gitu cuma gara² mulut haters bilang kamu berisi cinta kamu apa adanya lebih banyak kalau dah sembuh jangan diet ketat,None,0
Sun Dec 29 09:37:37 +0000 2024,1,please pernah konsul diet halodoc nanya apa bakal dikasih meal plan gitu,None,0
Sun Dec 29 14:40:56 +0000 2024,0,pengen makan takut gendut,D,1
Sun Dec 29 16:08:34 +0000 2024,0,baru ngeh ternyata sengaja mempraktikkan intermittent fasting stop makan jam malam baru makan besok paginya jam pagi lah hasilnya memang mayan turun kilogram an sebulanan,D,1
Sun Dec 29 16:27:37 +0000 2024,0,pinter meal plan ternyata ngrepotin,D,1
Sun Dec 29 21:22:35 +0000 2024,1,cek beras analog shirataki konyaku rice diet keto debm gram harga rp dapatkan shopee sekarang [URL] [URL],None,0
Sun Feb 02 01:43:57 +0000 2025,1,kan hobinya mang pacaran sama dapet wkwk pengen sama kurus jadian sama gemuk terus disuruh diet katanya sehat pengen sama gemuk terus jadian sama kurus terus disuruh makan banyak dalih gemoy badan average to low,None,0
Sun Feb 02 03:33:23 +0000 2025,0,tbtb pgn cireng dela pas mau ngechat inget kalau defisit kalori ngurangin gorengan amp gula [URL],D,1
Sun Feb 02 08:32:01 +0000 2025,0,detoks tubuh selalu diet ketat spesifik sedikit perubahan gaya hidup seharihari membantu membuang racun tubuh [URL],None,0
Sun Feb 02 10:46:40 +0000 2025,1,cewe filipin lewat selalu liatin soalnya cantik body goals turun kiloan jadi kaya gini wkwkwkwkkwk [URL],D,1
Sun Feb 02 11:12:42 +0000 2025,6,diet keto opo sing keto pangan [URL],D,1
Sun Feb 02 13:49:19 +0000 2025,1,lihat status orang makan pisang goreng mendadak pengin pisang goreng kuredam keinginanku heh lo overweight defisit kalori jangan nambah mana malam,D,1
Sun Feb 02 14:14:45 +0000 2025,0,coba defisit kalori defisit nutrisi jadinya naik turun cocoknya memang if mau lebih cepet sebenernya pait pait pait amit wes cukup mumet stress turun kilogram bulan pait paitt,D,1
Sun Feb 02 14:16:39 +0000 2025,2,mulai besok mau defisit kalori,D,1
Sun Feb 02 15:22:56 +0000 2025,11,rasa dah berat sangat badan nih insecure,D,1
Sun Feb 05 13:34:03 +0000 2023,1,insecure sama tinggi badan kok insecure sama berat badan,D,1
Sun Feb 09 01:22:12 +0000 2025,1,follow akun masak mau coba meal plan boncos sini,None,0
Sun Feb 09 03:12:52 +0000 2025,0,mengawali niat target body goals ala rachelcia daftar membership gym wkwk aminbodyrachelcia,None,0
Sun Feb 09 03:30:55 +0000 2025,0,cheatday wow lembar roti tawar n makaroni stelah skian lama knyang banget jir siapa sangka wqwq ttp tracking melebihi kalori harian,D,1
Sun Feb 09 04:47:57 +0000 2025,1,omg seruu sekali trimakasii ide meal plan nya,None,0
Sun Feb 09 06:23:26 +0000 2025,1,sih nembak mantan pakai pesan hai apa kabar hasilnya selalu sesuai harapan mengurangi gula minyak tepung memang bagus buat defisit kalori olahraga wo progresnya lebih lambat plus ototnya kemaintain jadi,None,0
Sun Feb 09 08:46:41 +0000 2025,3,paling sulit proses bulking ternyata konsisten surplus kalori harian benerbener dipaksa banget perkara makan,None,0
Sun Feb 09 12:26:55 +0000 2025,0,pengen makan takut gendut bbj gede wk,D,1
Sun Feb 09 12:41:43 +0000 2025,0,arbiarsow waktu awal weightloss pernah nih kemakan marketing diet coba jadi hari paling menyiksa perjalanan dietku pas biasa hitung kalori lebih mindful soal makan barulah nyadar yaiyalah tersiksa lha wong sehari kalori masuk nyampe kok,D,1
Sun Feb 09 12:49:40 +0000 2025,17,meal plan buat kredit mobil sama rumah panjang seninrabu promagokkyjellymogu kamisjumat antasida okkyjellymogu sabtuminggu mylantaokkyjellymogu,None,0
Sun Feb 09 14:24:34 +0000 2025,19,akhirnya punya alasan diet dilarang sama yejun wkkw disuruh makan enak selalu its okay istri baik nurut perintah suami gaskan promo merugame udon berdua k [URL],None,0
Sun Feb 09 15:49:34 +0000 2025,0,nak diet nih paling susah part disiplin je taik tul,D,1
Sun Feb 09 21:03:28 +0000 2020,0,jir banget padhal anak masa pertumbuhan gabisa seenaknya diet no carbs lari sit up gizinya terpenuhi kasian jir,None,0
Sun Feb 12 10:14:48 +0000 2023,0,habis cek kebutuhan kalori harian google trus hasilnya kira kira bener yaa kalau mau diet cutting segitu sedikit banget sih kalori hariannya memang pendek sih mungkin pengaruh sama kebutuhan kalori [URL],None,0
Sun Feb 12 12:24:55 +0000 2023,0,diethingy coba cek kalori makanan makanan,D,1
Sun Feb 16 03:22:41 +0000 2025,15218,gemuk gangguan hormon akibat insulin berlebihan amp rintangan insulin bukan sekadar kalori masuk vs keluar bukan cuma kurang bersenam makan berlebihan cara turun berat bukan berlapar bersenam berjamjam membaiki metabolisma badan,None,0
Sun Feb 16 08:47:20 +0000 2025,9,cepet ramadan laahh salah satunya defisit kalori makin buncit,D,1
Sun Feb 16 09:15:28 +0000 2025,5,body goals goal goal [URL],D,1
Sun Feb 16 09:43:56 +0000 2025,0,kalori harian terpenuhi bloated is kampret sekali persima,D,1
Sun Feb 16 10:43:17 +0000 2025,0,makanan mau dikemanain gilaaa defisit kalori makanannya bener berkalori semua ngak mungkin makan stress astagaaa soalnya sayang banget jadi mubazir,D,1
Sun Feb 16 11:01:37 +0000 2025,0,masa diet alias ngurangin makanan otak w kepikiran shin ramyun buat in yeop terus apa bsk w makan siang,D,1
Sun Feb 16 11:09:08 +0000 2025,0,wtf terakhir hitung angka hitung kalori harian,D,1
Sun Feb 16 12:36:22 +0000 2025,0,jennie blackpink sadar diri tinggi tinggi tpi minimal body goals lah yaa jennie deh pls,D,1
Sun Feb 16 13:00:50 +0000 2025,0,jangan dimarahin pleaseee han jisung tuh disayang mah disuruh diet ketat giliran reveal badannya sendiri malah dimarahin,None,0
Sun Feb 16 13:14:04 +0000 2025,0,mudeng diet bantuin dong mau defisit kalori nah kalau defisit an dikurang cukup kurangin kalori memenuhi [URL],D,1
Sun Feb 16 13:15:21 +0000 2025,4,alzal pisang lebih banyak potasiumnya magnesium plus pisang manis diet keto jadi prefer alpukat,D,1
Sun Feb 16 13:29:41 +0000 2025,2,presiden lu kaya bocil obesitas kalau disuruh diet malah tantrum anying tiap denger mulut ngoceh rasanya pengen gampar mulut,None,0
Sun Feb 16 14:25:09 +0000 2025,47,nafsu ngemil ku tinggi rasanya pengen ngemil terusss manis manis terus ingat kalau presiden kalian si ndut wapres kalian fufufafa terus negara makin hancur nafsu ngemil ku langsung menurun mungkin cara coba buat mau diet [URL],D,1
Sun Feb 16 16:02:11 +0000 2025,0,salah satu cara nak kawal nafsu bulan puasa nih buat meal planning for buka and sahur stick with it no matter what tahun nih nak follow je meal plan taknak ikut nafsu lapar,D,1
Sun Feb 16 19:38:58 +0000 2025,1,bayangin jam segini blm selesai gaweaan pengen body goals,D,1
Sun Feb 19 03:05:32 +0000 2023,35,shedelweiss diethingy mjb hitung kalori harian masuk brapa pemula pake aplilasi fatsecret nder enak langsung muncul kalori makanan makan tau batesnnya brapa,None,0
Sun Feb 19 03:07:18 +0000 2023,1,diethingy btw cara hitung kalori intake nya bagaimana nder web aplikasinya hitung manual,None,0
Sun Feb 19 06:27:25 +0000 2023,0,diet gaes klian kepikiran g sih kalau diet keto sama kya motor arus dc️,None,0
Sun Feb 19 12:37:26 +0000 2023,1081,diet pengen banget makan gacan rencana besok mau langsung makan disana eh pas cek kalori langsung labil besok kesana apa engga [URL],D,1
Sun Feb 19 12:55:07 +0000 2023,0,keto diet pending ngl,D,1
Sun Feb 21 09:01:14 +0000 2021,61,adakah pisang menyebabkan kegemukan sedang diet mungkin takut nak makan pisang kerana merasakan kandungan kalori tinggi jadi apa fakta betul,None,0
Sun Feb 23 04:52:13 +0000 2025,4,staybase mau oot stay tahun ngeliat perubahan suka kesel sma orang bilang bahkan stay bilang kalau felix operasi rahang padahal cuma olahraga diet pipi chubbynya ilang kidsroom smpe blg pernah diet ketat banget,None,0
Sun Feb 23 12:10:43 +0000 2025,3,body goals banget semakin termotivasi punya badan sebagus ziyi [URL],None,0
Sun Feb 23 12:25:06 +0000 2025,2,nurunin berat badan melulu soal diet ketat olahraga berjamjam ⏱️ kadang kebiasaan kecil pagi hari bikin perubahan besar misalnya mulai hari segelas air putih bantu mengontrol nafsu makan [URL],D,1
Sun Feb 23 12:34:51 +0000 2025,0,anjing laah iri banget sama cowok ganteng tiktok kurus ideal,D,1
Sun Feb 23 13:23:00 +0000 2025,3,suka banget denger curhatan orang keluhan sulit naikkin berat badan saking sukanya insecure sendiri,D,1
Sun Feb 23 16:43:45 +0000 2025,0,kaino cek total kalori nya gasih ngeliat kaya ngeliat diri sendiri [URL],None,0
Sun Feb 23 16:52:30 +0000 2025,2,diethingy ngaruh badanmu berada kondisi defisit kalori kamu rutin jalan tempat badanmu defisit kalori bbmu turun,None,0
Sun Feb 23 19:48:43 +0000 2025,219,jangan diet berat kamu kuat makan sepuasnya,D,1
Sun Jan 01 07:25:47 +0000 2023,0,yuk abis mulai olahraga sama diet kalap banget tahun baruan makan terus,D,1
Sun Jan 01 13:10:12 +0000 2017,5,soto daging kamu berfikir tinggi kalori perlu takut resep soto kalori klik link [URL],None,0
Sun Jan 02 09:36:11 +0000 2022,1,diet weight training pake dumbells sebaiknya berapa kali seminggu tiap hari apa dicombine cardio goal pengen kurangin fat mass buncit thanks,None,0
Sun Jan 02 15:35:37 +0000 2022,0,sumpah baru nimbang jadi insecure sama berat badan,D,1
Sun Jan 05 05:45:19 +0000 2025,15,sebenarnya mls banget ngegym makan x sehari protein gaboleh skip padahal bukan atlet ikutan kompetisi gt seniat kan hidup biasa makan gaperlu hitung kalori ttp dilakuin‍️,D,1
Sun Jan 05 09:18:14 +0000 2025,3,wah mantab latest evidence ttg dedietan sejauh mmg kalau ditanyain apa kudu if apa kalori defisit selalu jawab w super simplification sejauh beda banget cocok badan amp mental mana if makin bikin mental pembalasan makan,D,1
Sun Jan 05 11:37:55 +0000 2025,0,sama ternyata if lumayan sekalian pembatasan kalori sih lebih disiplin diri kl makan waktunya sblm tidur perut kosong makanan baru masuk so far so gewd suka banget if,D,1
Sun Jan 05 15:29:03 +0000 2025,0,aduh kebayang kalau hidup jable pernah semenyedihkan diselingkuhin berarti deep down emg kepikiran b mungkin keliatan oke beberapa tindakan tuh trauma response diet ketat how he manages his emotion [URL],None,0
Sun Jan 07 09:06:08 +0000 2024,0,guys caranya kepikiran terus kalori bagaimana sender ngerti kalau usah mikirin kalori penting batas defcal makronutrient terpenuhi in action sender suka nyesel kalau makan padahal batas defcal diet,D,1
Sun Jan 08 07:31:12 +0000 2023,1,diet guys mau cerita sedikit pernah berhasil diet sekarang berat badan naik pola makan pola waktu kerja buat susah ngatur jam olahraga makan jadi amburadul kalian penting sih ngitung kalorie kasih tips cont,D,1
Sun Jan 09 05:35:06 +0000 2022,84,mayahiga coke zero gt regular coke gt diet coke,None,0
Sun Jan 12 09:56:07 +0000 2025,0,menutup realisasi meal plan pekan bubur gurih sayur godog labu siam amp buncis ati ayam goreng ️ sayur godog nya pake cabe sama sekali [URL],None,0
Sun Jan 12 12:06:16 +0000 2025,0,diet keto memang jalan ninjaku,D,1
Sun Jan 12 13:02:37 +0000 2025,98,turun berat semestinya turun lemak berat turun hilang air otot lemak kekal fokus kalori defisit senaman gabungan amp tidur cukup turun lemak badan lebih fit pakaian longgar tenaga stabil,None,0
Sun Jan 12 14:20:20 +0000 2025,0,skrng kalau makan banyak tuh perut langsung penuh begah nyaman banget terbiasa makan dikit² pas diet emg skrng tetep mode diet sih defisit kalori,D,1
Sun Jan 19 08:35:53 +0000 2025,3,garagara diacara disuruh makan banyak katanya kurang gemoy besoknya langsung surplus kalori emg iya sih bulan turun kilogram kilogram akibat stress verbal harassment in workplace,O,1
Sun Jan 19 09:54:12 +0000 2025,0,terakhir cheat day alias makan enak besok mulai diet ketat olahraga semoga konsisten,D,1
Sun Jan 19 09:59:07 +0000 2025,0,plizz paham tutor mbr kalori harian kalau guaa makan kalori per hari amn kn yaa stres brokk cut gula tpi blum kalau tepung berat badan idela cmn lemak paha betis perut lumaya banyak better wo apa jalan santai,D,1
Sun Jan 19 13:18:28 +0000 2025,0,perlu diet abis beli tshirt nyangka banget pas dateng ternyata crop top sialan untungnya pas dibadanku ngepas banget terlalu hawtie wkk perlu kurusan lebih bagus semangat diet diriku susah banget buat disiplin olahraga jaga makan tuh,D,1
Sun Jan 19 14:32:51 +0000 2025,0,diet keto diet makan ketoprak,None,0
Sun Jan 19 16:50:08 +0000 2025,4,jog mo nanya berusaha u defisit kalori diimbangi olahraga olahraga hari jeda cuman jalan sama wo dirumah saran olahraga berat badan kilogram sama waktu olahraga efektif bagaimana sih,D,1
Sun Jan 19 17:00:18 +0000 2025,79,guys perut terlalu buncit coba olahraga apa soalnya katanya perut nambah buncit pertama defisit kalori tambah olahraga apa terimaa kasihhh,D,1
Sun Jan 21 02:19:04 +0000 2024,1,diet punya visible abs suka ngemil list deh disiplin apa kalian lakuin buat pertahanin absnya jadi inspirasi buat,D,1
